workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
3,couch,feminine,furniture,13,soft,green,texture,0.32,color,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,cheese,masculine,food,14,rotten,square,age,0.41,shape,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,tomato,feminine,food,15,purple,soft,color,0.41,texture,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,chair,masculine,furniture,16,soft,wooden,texture,0.46,material,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,apple,feminine,food,17,good,square,quality,0.3,shape,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,couch,feminine,furniture,18,red,soft,color,0.51,texture,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,TV,masculine,furniture,19,good,small,quality,0.36,size,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,TV,masculine,furniture,20,small,brown,size,0.32,color,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,carrot,feminine,food,21,round,short,shape,0.27,size,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,TV,masculine,furniture,22,soft,bad,texture,0.35,quality,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,TV,masculine,furniture,23,old,huge,age,0.44,size,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,couch,feminine,furniture,24,purple,big,color,0.25,size,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,tomato,feminine,food,25,new,huge,age,0.33,size,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,cheese,masculine,food,26,new,short,age,0.46,size,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,fan,feminine,furniture,27,metal,blue,material,0.48,color,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
3,tomato,feminine,food,28,good,new,quality,0.43,age,correct,saudi,incorrect,both,tamil,1,Male,28,arabic-english,,never,basic,Yes,incorrect,1,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3EF8EXOTT2RVIZKBV6GC67N69LE1JD,3,Approved,Fri Feb 15 16:22:25 PST 2019,Thu Feb 14 23:33:18 PST 2019,Thu Feb 14 23:42:25 PST 2019,Fri Feb 15 16:22:28 PST 2019,,,,,[],8.92095
4,carrot,feminine,food,3,green,wooden,color,0.63,material,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,fan,feminine,furniture,4,long,smooth,size,0.3,texture,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,couch,feminine,furniture,5,hard,square,texture,0.3,shape,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,chair,masculine,furniture,6,big,rotten,size,0.35,age,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,banana,feminine,food,7,smooth,big,texture,0.28,size,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,couch,feminine,furniture,8,square,big,shape,0.23,size,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,desk,masculine,furniture,9,green,fresh,color,0.31,age,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,apple,feminine,food,10,brown,old,color,0.24,age,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,desk,masculine,furniture,11,purple,soft,color,0.35,texture,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,chair,masculine,furniture,12,small,soft,size,0.28,texture,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,cheese,masculine,food,13,metal,green,material,0.32,color,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,desk,masculine,furniture,14,round,small,shape,0.22,size,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
4,tomato,feminine,food,15,bad,yellow,quality,0.27,color,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,351SEKWQS1DFB268EWDZN1GW3FTDM7,4,Approved,Sat Feb 16 16:26:20 PST 2019,Fri Feb 15 23:43:17 PST 2019,Fri Feb 15 23:46:20 PST 2019,Sat Feb 16 16:26:39 PST 2019,,,,,[],2.9360333333333335
